user_id,device,group,converted
46880,Desktop,Treatment,0
46881,Mobile,Treatment,0
46882,Desktop,Treatment,0
46883,Desktop,Control,0
46884,Desktop,Treatment,1
46885,Desktop,Control,0
46886,Desktop,Control,0
46887,Mobile,Treatment,0
46888,Desktop,Treatment,0
46889,Desktop,Treatment,0
46890,Mobile,Treatment,0
46891,Desktop,Control,0
46892,Desktop,Control,0
46893,Desktop,Treatment,0
46894,Desktop,Control,0
46895,Desktop,Treatment,0
46896,Desktop,Control,0
46897,Mobile,Control,0
46898,Desktop,Control,0
46899,Mobile,Control,0
46900,Desktop,Control,0
46901,Desktop,Control,0
46902,Mobile,Control,0
46903,Mobile,Treatment,0
46904,Desktop,Treatment,0
46905,Desktop,Treatment,1
46906,Desktop,Control,0
46907,Desktop,Treatment,0
46908,Mobile,Control,0
46909,Desktop,Control,0
46910,Desktop,Treatment,0
46911,Desktop,Control,0
46912,Desktop,Treatment,0
46913,Desktop,Control,0
46914,Desktop,Control,0
46915,Mobile,Control,0
46916,Mobile,Treatment,0
46917,Desktop,Treatment,0
46918,Desktop,Treatment,0
46919,Desktop,Treatment,0
46920,Desktop,Treatment,1
46921,Desktop,Control,0
46922,Mobile,Control,0
46923,Desktop,Treatment,0
46924,Desktop,Control,0
46925,Desktop,Treatment,0
46926,Desktop,Treatment,0
46927,Desktop,Treatment,0
46928,Mobile,Control,0
46929,Desktop,Control,0
46930,Desktop,Control,0
46931,Desktop,Control,0
46932,Desktop,Control,0
46933,Desktop,Control,0
46934,Desktop,Treatment,0
46935,Desktop,Control,0
46936,Desktop,Control,0
46937,Desktop,Control,0
46938,Desktop,Control,0
46939,Desktop,Control,0
46940,Desktop,Control,0
46941,Desktop,Treatment,0
46942,Desktop,Control,0
46943,Desktop,Treatment,0
46944,Desktop,Treatment,0
46945,Desktop,Treatment,0
46946,Desktop,Treatment,0
46947,Desktop,Control,0
46948,Desktop,Treatment,0
46949,Desktop,Control,0
46950,Desktop,Control,1
46951,Desktop,Treatment,0
46952,Desktop,Control,0
46953,Desktop,Control,0
46954,Desktop,Treatment,0
46955,Desktop,Control,0
46956,Desktop,Control,0
46957,Desktop,Treatment,0
46958,Desktop,Control,0
46959,Desktop,Control,0
46960,Mobile,Control,0
46961,Desktop,Control,1
46962,Mobile,Control,1
46963,Desktop,Treatment,0
46964,Desktop,Control,0
46965,Mobile,Control,0
46966,Desktop,Treatment,0
46967,Desktop,Control,0
46968,Desktop,Treatment,0
46969,Desktop,Treatment,0
46970,Desktop,Control,0
46971,Desktop,Treatment,0
46972,Desktop,Control,1
46973,Desktop,Control,0
46974,Desktop,Treatment,0
46975,Desktop,Treatment,0
46976,Desktop,Treatment,1
46977,Desktop,Control,0
46978,Desktop,Treatment,0
46979,Desktop,Treatment,1
46980,Desktop,Treatment,0
46981,Mobile,Treatment,0
46982,Desktop,Control,0
46983,Desktop,Treatment,0
46984,Mobile,Treatment,0
46985,Mobile,Treatment,0
46986,Desktop,Treatment,0
46987,Desktop,Treatment,0
46988,Desktop,Control,0
46989,Desktop,Treatment,0
46990,Desktop,Control,0
46991,Desktop,Control,0
46992,Desktop,Control,0
46993,Mobile,Treatment,0
46994,Desktop,Control,0
46995,Mobile,Treatment,0
46996,Mobile,Treatment,0
46997,Desktop,Control,0
46998,Desktop,Treatment,0
46999,Desktop,Treatment,0
47000,Desktop,Control,0
47001,Desktop,Control,0
47002,Desktop,Control,0
47003,Mobile,Control,0
47004,Desktop,Treatment,0
47005,Desktop,Control,0
47006,Mobile,Treatment,0
47007,Desktop,Control,0
47008,Desktop,Control,0
47009,Desktop,Treatment,0
47010,Desktop,Treatment,0
47011,Desktop,Treatment,0
47012,Desktop,Control,0
47013,Desktop,Treatment,0
47014,Desktop,Control,1
47015,Desktop,Control,0
47016,Mobile,Treatment,0
47017,Desktop,Treatment,1
47018,Desktop,Treatment,0
47019,Desktop,Treatment,0
47020,Mobile,Treatment,0
47021,Desktop,Control,0
47022,Desktop,Control,0
47023,Desktop,Control,0
47024,Desktop,Control,0
47025,Desktop,Control,1
47026,Desktop,Treatment,1
47027,Desktop,Control,0
47028,Desktop,Treatment,0
47029,Desktop,Treatment,1
47030,Mobile,Treatment,0
47031,Desktop,Control,0
47032,Desktop,Treatment,0
47033,Desktop,Control,1
47034,Desktop,Treatment,0
47035,Desktop,Treatment,0
47036,Desktop,Treatment,0
47037,Desktop,Control,0
47038,Desktop,Control,0
47039,Desktop,Control,0
47040,Desktop,Treatment,0
47041,Desktop,Treatment,0
47042,Desktop,Treatment,0
47043,Desktop,Treatment,0
47044,Desktop,Treatment,1
47045,Mobile,Treatment,0
47046,Desktop,Treatment,0
47047,Desktop,Treatment,0
47048,Desktop,Control,0
47049,Mobile,Treatment,0
47050,Desktop,Treatment,0
47051,Desktop,Treatment,0
47052,Desktop,Treatment,0
47053,Desktop,Control,0
47054,Mobile,Treatment,0
47055,Desktop,Control,0
47056,Desktop,Treatment,0
47057,Desktop,Control,0
47058,Desktop,Treatment,0
47059,Desktop,Treatment,0
47060,Desktop,Control,0
47061,Desktop,Control,1
47062,Desktop,Treatment,0
47063,Desktop,Treatment,1
47064,Desktop,Treatment,0
47065,Desktop,Control,0
47066,Desktop,Treatment,0
47067,Desktop,Treatment,0
47068,Desktop,Control,1
47069,Desktop,Treatment,0
47070,Desktop,Treatment,0
47071,Desktop,Treatment,0
47072,Desktop,Treatment,0
47073,Desktop,Treatment,0
47074,Desktop,Control,0
47075,Desktop,Control,1
47076,Mobile,Treatment,0
47077,Desktop,Control,0
47078,Mobile,Control,0
47079,Mobile,Treatment,0
47080,Desktop,Control,0
47081,Mobile,Treatment,0
47082,Desktop,Control,0
47083,Desktop,Treatment,0
47084,Mobile,Treatment,0
47085,Desktop,Control,0
47086,Desktop,Control,0
47087,Desktop,Control,0
47088,Desktop,Treatment,0
47089,Desktop,Treatment,0
47090,Desktop,Control,0
47091,Mobile,Control,0
47092,Desktop,Treatment,0
47093,Desktop,Treatment,0
47094,Desktop,Control,1
47095,Desktop,Treatment,0
47096,Desktop,Treatment,0
47097,Desktop,Control,1
47098,Desktop,Control,0
47099,Desktop,Treatment,0
47100,Desktop,Treatment,0
47101,Mobile,Control,0
47102,Desktop,Treatment,0
47103,Desktop,Control,0
47104,Mobile,Control,0
47105,Desktop,Control,0
47106,Desktop,Control,0
47107,Desktop,Control,0
47108,Desktop,Treatment,0
47109,Desktop,Control,0
47110,Desktop,Control,0
47111,Desktop,Treatment,0
47112,Desktop,Control,0
47113,Desktop,Treatment,0
47114,Mobile,Treatment,0
47115,Mobile,Treatment,0
47116,Desktop,Treatment,0
47117,Desktop,Control,0
47118,Desktop,Treatment,0
47119,Desktop,Treatment,1
47120,Desktop,Control,0
47121,Desktop,Treatment,0
47122,Mobile,Treatment,0
47123,Desktop,Control,0
47124,Desktop,Control,0
47125,Desktop,Control,0
47126,Desktop,Control,0
47127,Desktop,Control,0
47128,Mobile,Control,0
47129,Desktop,Treatment,0
47130,Mobile,Treatment,0
47131,Desktop,Treatment,0
47132,Desktop,Treatment,0
47133,Mobile,Control,0
47134,Desktop,Control,0
47135,Desktop,Control,0
47136,Mobile,Treatment,0
47137,Desktop,Control,0
47138,Desktop,Control,0
47139,Desktop,Treatment,0
47140,Desktop,Treatment,0
47141,Desktop,Control,0
47142,Desktop,Treatment,0
47143,Desktop,Control,0
47144,Desktop,Treatment,0
47145,Desktop,Treatment,0
47146,Desktop,Control,0
47147,Desktop,Treatment,0
47148,Desktop,Treatment,0
47149,Desktop,Treatment,0
47150,Desktop,Treatment,0
47151,Mobile,Treatment,0
47152,Desktop,Control,0
47153,Desktop,Control,0
47154,Desktop,Treatment,0
47155,Desktop,Treatment,0
47156,Desktop,Control,0
47157,Mobile,Control,0
47158,Desktop,Treatment,1
47159,Desktop,Control,1
47160,Desktop,Treatment,0
47161,Mobile,Treatment,0
47162,Desktop,Treatment,1
47163,Desktop,Control,0
47164,Mobile,Control,0
47165,Desktop,Control,0
47166,Desktop,Treatment,0
47167,Desktop,Treatment,1
47168,Mobile,Treatment,0
47169,Desktop,Treatment,1
47170,Desktop,Control,0
47171,Desktop,Treatment,0
47172,Desktop,Control,0
47173,Desktop,Treatment,0
47174,Desktop,Treatment,0
47175,Desktop,Control,0
47176,Desktop,Treatment,0
47177,Desktop,Control,0
47178,Desktop,Control,0
47179,Desktop,Control,0
47180,Desktop,Treatment,1
47181,Mobile,Control,0
47182,Desktop,Treatment,0
47183,Desktop,Control,0
47184,Desktop,Control,0
47185,Desktop,Treatment,0
47186,Desktop,Treatment,0
47187,Desktop,Treatment,0
47188,Mobile,Control,0
47189,Mobile,Control,0
47190,Desktop,Control,0
47191,Desktop,Treatment,0
47192,Desktop,Treatment,0
47193,Desktop,Control,0
47194,Desktop,Control,0
47195,Desktop,Control,0
47196,Mobile,Treatment,0
47197,Desktop,Treatment,0
47198,Desktop,Control,0
47199,Desktop,Control,0
47200,Desktop,Control,1
47201,Desktop,Treatment,0
47202,Desktop,Treatment,0
47203,Desktop,Control,0
47204,Mobile,Control,0
47205,Desktop,Control,0
47206,Desktop,Treatment,0
47207,Desktop,Treatment,0
47208,Desktop,Treatment,1
47209,Desktop,Control,0
47210,Mobile,Control,0
47211,Desktop,Control,0
47212,Desktop,Control,0
47213,Desktop,Treatment,1
47214,Desktop,Control,0
47215,Desktop,Control,0
47216,Desktop,Control,0
47217,Desktop,Control,1
47218,Mobile,Control,0
47219,Desktop,Control,0
47220,Desktop,Treatment,0
47221,Desktop,Control,0
47222,Desktop,Treatment,1
47223,Desktop,Control,1
47224,Desktop,Treatment,1
47225,Desktop,Control,0
47226,Desktop,Control,0
47227,Desktop,Treatment,0
47228,Desktop,Control,0
47229,Mobile,Control,0
47230,Desktop,Treatment,0
47231,Desktop,Treatment,1
47232,Desktop,Treatment,0
47233,Desktop,Control,0
47234,Desktop,Control,0
47235,Desktop,Treatment,0
47236,Desktop,Control,0
47237,Mobile,Control,0
47238,Desktop,Control,0
47239,Desktop,Control,0
47240,Mobile,Control,0
47241,Desktop,Treatment,1
47242,Desktop,Treatment,0
47243,Desktop,Control,0
47244,Desktop,Treatment,0
47245,Desktop,Control,0
47246,Mobile,Treatment,0
47247,Mobile,Control,0
47248,Mobile,Control,0
47249,Desktop,Treatment,0
47250,Mobile,Treatment,0
47251,Desktop,Control,0
47252,Desktop,Control,0
47253,Desktop,Control,0
47254,Desktop,Treatment,0
47255,Desktop,Treatment,0
47256,Desktop,Treatment,0
47257,Desktop,Control,0
47258,Mobile,Control,0
47259,Desktop,Control,0
47260,Desktop,Control,0
47261,Mobile,Treatment,0
47262,Desktop,Treatment,1
47263,Mobile,Treatment,0
47264,Desktop,Control,0
47265,Desktop,Control,0
47266,Desktop,Treatment,1
47267,Desktop,Treatment,0
47268,Desktop,Control,0
47269,Desktop,Treatment,0
47270,Desktop,Treatment,0
47271,Desktop,Treatment,0
47272,Desktop,Control,0
47273,Desktop,Treatment,0
47274,Mobile,Treatment,0
47275,Desktop,Treatment,0
47276,Mobile,Control,0
47277,Desktop,Treatment,0
47278,Desktop,Control,0
47279,Desktop,Treatment,0
47280,Mobile,Control,0
47281,Desktop,Control,0
47282,Desktop,Control,0
47283,Desktop,Treatment,0
47284,Desktop,Control,0
47285,Desktop,Control,0
47286,Desktop,Control,0
47287,Mobile,Control,0
47288,Desktop,Treatment,0
47289,Desktop,Control,0
47290,Mobile,Treatment,0
47291,Desktop,Treatment,0
47292,Mobile,Control,0
47293,Desktop,Treatment,0
47294,Desktop,Treatment,0
47295,Desktop,Control,0
47296,Mobile,Treatment,0
47297,Mobile,Control,0
47298,Mobile,Control,1
47299,Desktop,Treatment,0
47300,Mobile,Control,0
47301,Mobile,Treatment,1
47302,Desktop,Treatment,0
47303,Desktop,Treatment,0
47304,Mobile,Treatment,0
47305,Desktop,Treatment,0
47306,Desktop,Treatment,1
47307,Mobile,Control,1
47308,Desktop,Control,0
47309,Mobile,Control,1
47310,Desktop,Control,0
47311,Desktop,Control,0
47312,Desktop,Treatment,0
47313,Desktop,Treatment,0
47314,Desktop,Treatment,0
47315,Desktop,Treatment,0
47316,Desktop,Treatment,0
47317,Desktop,Treatment,0
47318,Mobile,Treatment,0
47319,Desktop,Treatment,0
47320,Desktop,Control,0
47321,Desktop,Treatment,0
47322,Desktop,Treatment,0
47323,Desktop,Treatment,0
47324,Desktop,Control,0
47325,Mobile,Treatment,0
47326,Desktop,Control,0
47327,Mobile,Treatment,0
47328,Mobile,Treatment,0
47329,Desktop,Treatment,0
47330,Desktop,Treatment,1
47331,Mobile,Control,0
47332,Mobile,Treatment,0
47333,Desktop,Treatment,0
47334,Desktop,Control,0
47335,Desktop,Treatment,0
47336,Desktop,Control,0
47337,Mobile,Control,0
47338,Mobile,Control,0
47339,Desktop,Control,0
47340,Desktop,Control,0
47341,Mobile,Treatment,1
47342,Desktop,Control,0
47343,Desktop,Control,0
47344,Desktop,Control,0
47345,Desktop,Treatment,0
47346,Desktop,Control,0
47347,Desktop,Control,0
47348,Desktop,Control,0
47349,Mobile,Treatment,0
47350,Mobile,Treatment,0
47351,Desktop,Control,1
47352,Desktop,Control,0
47353,Desktop,Control,0
47354,Desktop,Treatment,1
47355,Desktop,Control,0
47356,Desktop,Control,0
47357,Mobile,Control,0
47358,Mobile,Treatment,0
47359,Mobile,Treatment,1
47360,Desktop,Control,0
47361,Desktop,Control,0
47362,Desktop,Control,0
47363,Desktop,Treatment,0
47364,Desktop,Treatment,0
47365,Desktop,Treatment,0
47366,Desktop,Treatment,0
47367,Desktop,Treatment,0
47368,Mobile,Control,0
47369,Desktop,Treatment,1
47370,Desktop,Control,0
47371,Desktop,Control,0
47372,Desktop,Control,0
47373,Desktop,Treatment,0
47374,Desktop,Treatment,0
47375,Desktop,Control,0
47376,Desktop,Control,1
47377,Desktop,Control,0
47378,Desktop,Control,0
47379,Desktop,Control,0
47380,Mobile,Control,0
47381,Desktop,Treatment,0
47382,Desktop,Treatment,0
47383,Desktop,Control,0
47384,Desktop,Control,0
47385,Mobile,Control,0
47386,Desktop,Control,0
47387,Mobile,Control,0
47388,Desktop,Treatment,0
47389,Desktop,Treatment,0
47390,Desktop,Treatment,0
47391,Desktop,Control,0
47392,Desktop,Treatment,0
47393,Desktop,Treatment,0
47394,Mobile,Treatment,0
47395,Desktop,Control,0
47396,Desktop,Control,1
47397,Desktop,Treatment,0
47398,Desktop,Control,0
47399,Desktop,Control,1
47400,Mobile,Treatment,0
47401,Desktop,Control,0
47402,Mobile,Control,0
47403,Mobile,Control,0
47404,Desktop,Control,0
47405,Desktop,Control,0
47406,Mobile,Treatment,0
47407,Desktop,Control,0
47408,Desktop,Treatment,0
47409,Mobile,Control,0
47410,Desktop,Control,0
47411,Desktop,Treatment,0
47412,Desktop,Control,0
47413,Mobile,Control,0
47414,Desktop,Treatment,0
47415,Desktop,Control,0
47416,Desktop,Control,0
47417,Mobile,Treatment,0
47418,Desktop,Control,0
47419,Desktop,Control,0
47420,Desktop,Treatment,0
47421,Desktop,Control,0
47422,Desktop,Control,0
47423,Mobile,Control,0
47424,Desktop,Treatment,0
47425,Mobile,Control,0
47426,Desktop,Treatment,0
47427,Desktop,Control,0
47428,Desktop,Control,0
47429,Desktop,Treatment,0
47430,Desktop,Control,0
47431,Desktop,Treatment,0
47432,Mobile,Treatment,0
47433,Desktop,Treatment,1
47434,Mobile,Treatment,0
47435,Mobile,Control,0
47436,Desktop,Treatment,0
47437,Mobile,Control,1
47438,Desktop,Treatment,0
47439,Desktop,Control,1
47440,Mobile,Treatment,0
47441,Desktop,Treatment,0
47442,Desktop,Treatment,0
47443,Desktop,Control,0
47444,Desktop,Treatment,0
47445,Desktop,Treatment,1
47446,Desktop,Control,0
47447,Desktop,Control,0
47448,Mobile,Treatment,0
47449,Mobile,Treatment,0
47450,Desktop,Treatment,1
47451,Desktop,Control,0
47452,Desktop,Control,0
47453,Mobile,Control,0
47454,Desktop,Control,0
47455,Desktop,Treatment,0
47456,Mobile,Control,0
47457,Desktop,Control,0
47458,Desktop,Control,0
47459,Desktop,Control,0
47460,Mobile,Control,1
47461,Desktop,Treatment,0
47462,Desktop,Treatment,0
47463,Mobile,Control,0
47464,Mobile,Control,1
47465,Desktop,Treatment,0
47466,Desktop,Control,0
47467,Desktop,Treatment,1
47468,Desktop,Treatment,0
47469,Desktop,Control,0
47470,Desktop,Treatment,0
47471,Desktop,Treatment,1
47472,Desktop,Treatment,0
47473,Desktop,Treatment,0
47474,Desktop,Treatment,0
47475,Mobile,Control,0
47476,Desktop,Treatment,0
47477,Desktop,Treatment,1
47478,Desktop,Control,0
47479,Desktop,Control,0
47480,Desktop,Control,0
47481,Desktop,Control,1
47482,Desktop,Control,0
47483,Desktop,Treatment,1
47484,Desktop,Control,0
47485,Desktop,Control,1
47486,Desktop,Treatment,0
47487,Desktop,Control,0
47488,Desktop,Treatment,1
47489,Desktop,Control,0
47490,Desktop,Control,1
47491,Desktop,Treatment,0
47492,Desktop,Treatment,0
47493,Desktop,Control,0
47494,Desktop,Control,0
47495,Mobile,Treatment,0
47496,Desktop,Control,0
47497,Mobile,Control,0
47498,Mobile,Control,0
47499,Desktop,Control,0
47500,Desktop,Control,0
47501,Desktop,Treatment,1
47502,Desktop,Treatment,0
47503,Desktop,Control,0
47504,Desktop,Control,0
47505,Desktop,Treatment,0
47506,Desktop,Control,0
47507,Mobile,Control,0
47508,Desktop,Control,0
47509,Mobile,Control,0
47510,Desktop,Treatment,0
47511,Desktop,Treatment,1
47512,Mobile,Treatment,0
47513,Desktop,Control,0
47514,Desktop,Control,0
47515,Desktop,Control,0
47516,Mobile,Control,0
47517,Mobile,Treatment,0
47518,Desktop,Treatment,0
47519,Desktop,Treatment,0
47520,Desktop,Control,0
47521,Mobile,Control,0
47522,Desktop,Treatment,1
47523,Mobile,Control,0
47524,Desktop,Treatment,0
47525,Mobile,Treatment,0
47526,Desktop,Treatment,0
47527,Desktop,Control,0
47528,Desktop,Control,0
47529,Desktop,Treatment,1
47530,Desktop,Control,0
47531,Mobile,Control,0
47532,Mobile,Control,0
47533,Desktop,Treatment,1
47534,Desktop,Treatment,0
47535,Desktop,Control,0
47536,Desktop,Treatment,0
47537,Desktop,Treatment,0
47538,Desktop,Treatment,0
47539,Desktop,Control,0
47540,Desktop,Control,0
47541,Desktop,Control,0
47542,Desktop,Control,0
47543,Desktop,Control,0
47544,Desktop,Treatment,0
47545,Desktop,Control,1
47546,Mobile,Control,0
47547,Desktop,Control,0
47548,Mobile,Control,0
47549,Desktop,Treatment,0
47550,Desktop,Treatment,1
47551,Desktop,Treatment,0
47552,Mobile,Treatment,0
47553,Mobile,Treatment,0
47554,Desktop,Control,0
47555,Desktop,Control,0
47556,Desktop,Control,0
47557,Mobile,Control,0
47558,Desktop,Treatment,0
47559,Mobile,Treatment,0
47560,Desktop,Control,1
47561,Desktop,Treatment,0
47562,Desktop,Control,0
47563,Desktop,Treatment,0
47564,Desktop,Treatment,1
47565,Mobile,Treatment,0
47566,Mobile,Control,1
47567,Desktop,Treatment,0
47568,Desktop,Control,1
47569,Desktop,Treatment,0
47570,Desktop,Control,0
47571,Mobile,Treatment,0
47572,Desktop,Treatment,0
47573,Desktop,Treatment,0
47574,Desktop,Treatment,0
47575,Desktop,Treatment,1
47576,Desktop,Control,0
47577,Desktop,Treatment,1
47578,Desktop,Treatment,0
47579,Desktop,Treatment,0
47580,Desktop,Control,0
47581,Desktop,Treatment,0
47582,Desktop,Control,0
47583,Desktop,Control,0
47584,Mobile,Treatment,0
47585,Desktop,Control,0
47586,Desktop,Control,0
47587,Desktop,Control,0
47588,Desktop,Treatment,0
47589,Desktop,Treatment,0
47590,Desktop,Treatment,1
47591,Mobile,Treatment,0
47592,Desktop,Treatment,0
47593,Desktop,Control,0
47594,Desktop,Control,0
47595,Mobile,Treatment,0
47596,Desktop,Control,0
47597,Mobile,Control,0
47598,Desktop,Control,0
47599,Mobile,Treatment,0
47600,Desktop,Treatment,0
47601,Desktop,Control,0
47602,Mobile,Treatment,0
47603,Desktop,Control,0
47604,Desktop,Control,0
47605,Mobile,Treatment,0
47606,Desktop,Treatment,0
47607,Desktop,Control,0
47608,Desktop,Control,0
47609,Desktop,Treatment,0
47610,Desktop,Control,0
47611,Desktop,Control,0
47612,Mobile,Treatment,0
47613,Mobile,Treatment,0
47614,Desktop,Treatment,0
47615,Desktop,Treatment,0
47616,Desktop,Control,0
47617,Mobile,Treatment,0
47618,Mobile,Control,0
47619,Desktop,Control,0
47620,Mobile,Treatment,0
47621,Desktop,Control,0
47622,Desktop,Control,0
47623,Desktop,Treatment,0
47624,Desktop,Control,1
47625,Desktop,Control,1
47626,Desktop,Control,0
47627,Desktop,Control,0
47628,Desktop,Treatment,0
